	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ISG15	-0.6970152012170485	0.526797502006656	0.600338382979391	91.73987141751422	2.8954694934168044e-18	1.1417277640708122e-17
AURKAIP1	0.4071637335570209	4.094618729082747	0.20817940941042565	788.5938489338441	3.3944660338234246e-168	2.35452507618843e-166
MRPL20	-0.38799960788807253	3.3403537481998713	0.2532373971327055	36.514155935528834	7.494335233999697e-07	1.3502190752164744e-06
SSU72	-0.3881182931703763	1.3604938640536914	0.41138237995492044	64.40368084122201	1.4899501403127863e-12	4.210488729846874e-12
GNB1	-0.32973919300962157	0.7096306798886911	0.4580888127773813	113.14259812080672	8.873984894911482e-23	4.340288765908629e-22
FAAP20	0.20847930942428042	1.4036984216913266	0.3433856999240642	38.05576649758768	3.67714932312959e-07	6.79337756306992e-07
RER1	-0.8389655079511152	0.38963642825204853	0.508972259931763	7.141586947113865	0.21032148555716165	0.2208882222713205
RPL22	0.35560648512376203	8.05645193143297	0.1732819767645379	143.9261615462965	2.6174603945457453e-29	1.6437220420069165e-28
CAMTA1	1.8572580592436299	0.8463690971239994	0.4273253964806252	70.19054875208712	9.353608729624047e-14	2.860442268818897e-13
PARK7	0.2090473718096662	3.0789551494380984	0.2565540529574399	96.70793663267614	2.6094664538347516e-19	1.1000126542960859e-18
ENO1	-0.4205340662772505	3.9676945507988246	0.26564157439260033	125.2764557136943	2.3908052941368537e-25	1.3218727821930576e-24
TARDBP	-0.7726406400981176	0.5149273383219407	0.49272918518212483	48.33473435878659	3.034730445056875e-09	6.770465875960221e-09
SRM	0.14309365618579872	2.8025878950572523	0.2672622597353344	74.08825842050646	1.4416038484589564e-14	4.690591626329142e-14
MAD2L2	-0.05490646025359903	0.45733543133670046	0.4874411132217262	1.4064618794200214	0.9236051096409422	0.9242107523357889
SZRD1	-0.3898159769177583	0.47305864107542234	0.474969246353807	29.42797200527457	1.9108948764674145e-05	2.996943043668319e-05
SDHB	-0.15761803839229035	0.34475876118973847	0.5101898567576214	9.155468301893052	0.1030214308462158	0.11141793300590029
CAPZB	0.733781009046219	0.4890791882896947	0.5083377092813123	20.242910381190086	0.001125108543922817	0.0015140349541677414
MICOS10	0.07400510786440175	2.6869486405618446	0.27954150624937574	26.677293210395874	6.591743827654842e-05	9.852106837415562e-05
HP1BP3	0.13719974600838153	0.64826781992671	0.46963550028265666	21.85011149010279	0.000559085971234529	0.0007720951964741096
CDC42	-1.0064064796249501	0.73121344159911	0.46991114269475737	8.88901708355479	0.1135736201377736	0.12231005245606387
HNRNPR	0.6010991652439731	0.9788697440815188	0.4224626736482665	6.282373772444771	0.2797042136224688	0.29035961223665807
ID3	-0.6690151980985632	0.9539014903137342	0.507245763919728	216.50009996165682	8.348539341583979e-45	7.96241939703572e-44
RPL11	0.3871936493080322	34.34577880487908	0.1268966643333863	227.80521463821788	3.159345285516079e-47	3.2141072704650246e-46
SRSF10	-0.659890616236706	0.6478917620107101	0.4619690560669978	18.782586408331554	0.0021098192195274637	0.002763591527037691
SRRM1	-0.11396572807159512	2.6368420907970593	0.2992699332321249	43.3230443116081	3.17782913525504e-08	6.457213396004249e-08
STMN1	-0.039342288158158004	1.0204533756800644	0.4105615396056915	160.57730008428916	7.456165534795129e-33	5.31687318041933e-32
ZNF593	-1.367962562039868	0.5620885874333087	0.48077544164901825	32.000318543230605	5.940397247216898e-06	9.716019506166115e-06
SH3BGRL3	-0.1218596245708961	0.6207603107085046	0.48195765771063215	11.324130737919404	0.04531896831963898	0.051113633152822684
HMGN2	-0.05909399694079396	5.281076130934502	0.2205876157774722	72.84625063634667	2.6171392018985003e-14	8.268642695853233e-14
NUDC	-0.5396323115232334	1.2792273124975342	0.4237085196588039	51.34386334005103	7.353488530587197e-10	1.7131944271261163e-09
WASF2	-0.37971239548741004	0.8140616573706692	0.4522106082217364	31.874471473614904	6.291167164172928e-06	1.0278716373156197e-05
DNAJC8	-0.2805432683659984	0.8157723536013624	0.4882003285660445	17.67924896432305	0.0033764590176993425	0.004329812152108569
ATP5IF1	0.13906608642096405	2.5524294811751815	0.2976501415397787	37.42997137417842	4.910839687370516e-07	8.953334961681489e-07
SNHG3	-0.3040697841425102	1.4039719942413054	0.39997992768089596	83.68297157761663	1.4214194492497846e-16	5.201645274712641e-16
