	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ISG15	-0.3813875258591143	0.526797502006656	0.5089148316937269	91.73987141751422	2.8954694934168044e-18	1.1417277640708122e-17
AURKAIP1	0.23803214221059849	4.094618729082747	0.19123411095372092	788.5938489338441	3.3944660338234246e-168	2.35452507618843e-166
MRPL20	-0.007406869481926136	3.3403537481998713	0.24905064279903802	36.514155935528834	7.494335233999697e-07	1.3502190752164744e-06
SSU72	-0.28407266923149105	1.3604938640536914	0.4031201060504844	64.40368084122201	1.4899501403127863e-12	4.210488729846874e-12
GNB1	0.28327668404015766	0.7096306798886911	0.43898311850753496	113.14259812080672	8.873984894911482e-23	4.340288765908629e-22
FAAP20	0.15505631839734135	1.4036984216913266	0.33034107125331336	38.05576649758768	3.67714932312959e-07	6.79337756306992e-07
RER1	-0.7293627007691394	0.38963642825204853	0.44621259295390575	7.141586947113865	0.21032148555716165	0.2208882222713205
RPL22	0.42463983887472817	8.05645193143297	0.1633959581231371	143.9261615462965	2.6174603945457453e-29	1.6437220420069165e-28
CAMTA1	1.2927235933967594	0.8463690971239994	0.39855932322757964	70.19054875208712	9.353608729624047e-14	2.860442268818897e-13
PARK7	0.33276891188837837	3.0789551494380984	0.246931657200229	96.70793663267614	2.6094664538347516e-19	1.1000126542960859e-18
ENO1	-0.47860369164226857	3.9676945507988246	0.2515861963625653	125.2764557136943	2.3908052941368537e-25	1.3218727821930576e-24
TARDBP	-1.155172114787308	0.5149273383219407	0.4418071670465979	48.33473435878659	3.034730445056875e-09	6.770465875960221e-09
SRM	0.06565827909420188	2.8025878950572523	0.2551998852275727	74.08825842050646	1.4416038484589564e-14	4.690591626329142e-14
MAD2L2	0.08309416647168572	0.45733543133670046	0.44155653488576263	1.4064618794200214	0.9236051096409422	0.9242107523357889
SZRD1	-0.013741620493675579	0.47305864107542234	0.4393284002351803	29.42797200527457	1.9108948764674145e-05	2.996943043668319e-05
SDHB	0.3216110698233837	0.34475876118973847	0.4449042350598503	9.155468301893052	0.1030214308462158	0.11141793300590029
CAPZB	0.7895241267117584	0.4890791882896947	0.4418150778610006	20.242910381190086	0.001125108543922817	0.0015140349541677414
MICOS10	0.2966364824478295	2.6869486405618446	0.2726449812140164	26.677293210395874	6.591743827654842e-05	9.852106837415562e-05
HP1BP3	-0.018994403850215776	0.64826781992671	0.4412938480597632	21.85011149010279	0.000559085971234529	0.0007720951964741096
CDC42	-1.006539247557447	0.73121344159911	0.443439134106118	8.88901708355479	0.1135736201377736	0.12231005245606387
HNRNPR	0.5267499286173986	0.9788697440815188	0.40669474150849083	6.282373772444771	0.2797042136224688	0.29035961223665807
ID3	-0.31692060796434607	0.9539014903137342	0.4503632006107795	216.50009996165682	8.348539341583979e-45	7.96241939703572e-44
RPL11	0.36226498284026726	34.34577880487908	0.11277749690121767	227.80521463821788	3.159345285516079e-47	3.2141072704650246e-46
SRSF10	-0.7583656493433205	0.6478917620107101	0.43795937520869016	18.782586408331554	0.0021098192195274637	0.002763591527037691
SRRM1	-0.4401156923241189	2.6368420907970593	0.28855016233970565	43.3230443116081	3.17782913525504e-08	6.457213396004249e-08
STMN1	0.2817961229355922	1.0204533756800644	0.3902426289789233	160.57730008428916	7.456165534795129e-33	5.31687318041933e-32
ZNF593	-0.7677060009483385	0.5620885874333087	0.44231682872267747	32.000318543230605	5.940397247216898e-06	9.716019506166115e-06
SH3BGRL3	0.07741062419574017	0.6207603107085046	0.446158418402292	11.324130737919404	0.04531896831963898	0.051113633152822684
HMGN2	-0.054526299021692114	5.281076130934502	0.21310078944692717	72.84625063634667	2.6171392018985003e-14	8.268642695853233e-14
NUDC	-0.33259402487439915	1.2792273124975342	0.4065619479466043	51.34386334005103	7.353488530587197e-10	1.7131944271261163e-09
WASF2	-0.20550605630342123	0.8140616573706692	0.4352674447562963	31.874471473614904	6.291167164172928e-06	1.0278716373156197e-05
DNAJC8	-0.6966779157286493	0.8157723536013624	0.4449001224828574	17.67924896432305	0.0033764590176993425	0.004329812152108569
ATP5IF1	-0.19803141008623948	2.5524294811751815	0.27784079195622147	37.42997137417842	4.910839687370516e-07	8.953334961681489e-07
SNHG3	0.0340626626478666	1.4039719942413054	0.39824552005646296	83.68297157761663	1.4214194492497846e-16	5.201645274712641e-16
YTHDF2	0.25614581900454675	0.5561973282598666	0.4433147248331746	11.74191480875379	0.03850048419907224	0.0436815902511407
ZCCHC17	-0.8972484981242431	0.8372567576055557	0.43735451350868587	18.089690555463676	0.002836072577982493	0.0036645611803567185
PTP4A2	0.07520352602974693	0.6968326813657961	0.43763859923394455	59.38437523903849	1.6290086804598418e-11	4.2933803909874245e-11
KHDRBS1	-0.14703211514262784	0.9426115765491868	0.4318618522780236	53.82197921906118	2.2800218730611534e-10	5.513967319003677e-10
KPNA6	-0.42382216238201864	0.6390960657797287	0.44685947654318103	78.65775716638018	1.6016676318025169e-15	5.480145305225652e-15
TXLNA	0.41550188713815767	0.48834174359550014	0.44988075425769397	34.28231732326367	2.0918809295911e-06	3.6044389602438392e-06
EIF3I	-1.6303461015799028	0.47353319342530825	0.4404886535810567	14.779234816179269	0.011348481085473658	0.013679132809188628
MARCKSL1	0.0877297745010358	1.4534241613170171	0.3453174688882542	86.81589840436573	3.131872300265015e-17	1.1829794876743596e-16
ZBTB8OS	0.6287431772529489	0.4939867098179279	0.440648414139454	19.883936183498008	0.0013139752766615368	0.0017588826948995659
YARS1	0.033846562738539906	0.5200403898155839	0.4477743222502601	13.934602477636872	0.016030209832580772	0.01899231382338374
TMEM54	0.8805867335666107	0.40382096213225943	0.4446955372424737	4.543549068050197	0.47407795158188903	0.48261704744093575
AK2	-1.1462408624871472	0.5915369753329167	0.4438230179268118	32.009489281374044	5.915609239403491e-06	9.685858046491124e-06
SMIM12	0.08256958392648871	0.4872756888587009	0.4449037503731239	33.55812918276388	2.9152652804403666e-06	4.932034166243902e-06
SFPQ	-0.0016368162208297166	1.0650449368549761	0.4207128951095611	15.067208660315373	0.010078992903787859	0.01222618694052486
PSMB2	0.35289921695608684	0.8927852666281849	0.4154003111580581	164.79337932606904	9.412016820457096e-34	6.97220275146482e-33
CLSPN	-0.7496196862001744	1.5273707900515954	0.42595547206724127	53.06502935927165	3.2615214655769617e-10	7.800877489835782e-10
TRAPPC3	0.07550769924747533	0.45847222414145833	0.4397076001211467	12.81645184723402	0.02516088967407025	0.029242587694311654
THRAP3	-0.3307815960461399	0.7464990812875676	0.4393963623771851	94.1301659277542	9.100652669020273e-19	3.733224723904553e-18
LSM10	0.003927966485365819	0.862247200854355	0.4414255147025065	40.01096242866697	1.4857856965881454e-07	2.827068544879688e-07
MRPS15	-0.12239129041753513	1.2480326577326726	0.3859066925481373	41.02433711663798	9.27716302918484e-08	1.8080396912562028e-07
C1orf122	0.6846516042868954	0.6432383055249068	0.43448885826313316	8.355313840289455	0.1377102843767247	0.14726411629914637
NDUFS5	0.1681330596752448	3.0816970273925777	0.2488216148984396	152.18467430221426	4.575365197048208e-31	3.1450483291421466e-30
CAP1	0.29951337571730086	0.6148730473880168	0.4402743287174436	61.79604085011124	5.168066203618221e-12	1.4007937880499833e-11
YBX1	-0.04434938056555128	8.587926693116579	0.16490764508332587	70.93257402954987	6.55405011527384e-14	2.020501106244016e-13
EBNA1BP2	-0.7801623927532843	0.4889906922335966	0.44387187486438745	91.88859194726865	2.6943698951964084e-18	1.0707313698098227e-17
CDC20	0.23479570034093064	0.4967917579233487	0.4568863248346736	102.46022614063077	1.6008445514278252e-20	7.142949665142869e-20
ATP6V0B	-0.477922733385468	2.075718183039226	0.3268830493220367	193.18249440946238	8.155516743060004e-40	6.952691927323779e-39
RPS8	0.5602481264815834	33.59658825411699	0.11249991665736792	257.6008943577908	1.285180858518215e-53	1.4970885420601498e-52
PRDX1	-0.06811083891535596	0.7528909962539302	0.4799778076728573	118.1284916387267	7.817298612377952e-24	4.0165648762588406e-23
NASP	-0.08965545970929588	1.2902736324211532	0.4039257535130055	21.22358477902344	0.000734929404689309	0.0010040306817868268
UQCRH	-0.1173452206648549	11.687924127289776	0.14733336305604458	97.92001571012224	1.4497767282891093e-19	6.162560689050643e-19
NRDC	0.2241555252253762	0.7338028190515239	0.44996120010016644	15.224525161478596	0.00944484559877566	0.011521050666452162
MAGOH	0.21758600335163925	0.3863172717674861	0.4635096771008143	22.078408241899524	0.000505929297319409	0.000701924293135246
HSPB11	0.8764937716612431	0.42930851580668145	0.4399280277852095	17.619055063554697	0.0034637508031526714	0.004430581496740131
MRPL37	-0.943047291984562	0.6332879889020483	0.4350215683793218	11.798140415514354	0.037660893762136605	0.042824533443383356
DHCR24	0.41866546607561733	0.7455742853945846	0.44639265139111584	116.52359080647147	1.7092117706847208e-23	8.665306186262073e-23
USP1	0.18902248326680157	0.5533971898368308	0.44215381062293074	14.028477421677962	0.015429532062554211	0.01833759028618203
SERBP1	0.27533874965425914	3.1653074367488965	0.24561816301720268	66.40145309324726	5.736703203746111e-13	1.664298305877674e-12
SRSF11	-0.26606970974064714	1.1894293692836155	0.40274926505085057	1.5340193414776877	0.9091109182394876	0.9103039771873084
ZRANB2	0.5847091847873984	0.49063461093184213	0.44337592175286616	22.011451913391284	0.0005209802043859718	0.0007220851879137084
TYW3	-0.5467357997896006	0.5612206866208266	0.446488425170819	38.65893216847144	2.7813792392400284e-07	5.18239892439595e-07
FUBP1	0.46355645736705753	0.5371854043889689	0.44418814757220904	34.67402969019349	1.7476838683564907e-06	3.0340905382389133e-06
GNG5	-0.15337115566542983	1.9036258022829384	0.3274465165365073	11.939988498455932	0.03561939386764816	0.04062421154112937
RPL5	0.025584668578172466	9.19814576730358	0.16872904027094487	110.97050457759542	2.5549256243039283e-22	1.2221995306231332e-21
SARS1	-0.4789428792244156	0.544251564452792	0.4411845227978897	19.89522395596032	0.0013075872245628221	0.0017518683974388643
