	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ISG15	0.1966897039697666	0.526797502006656	0.44898976850447064	59.102518166557275	1.8626504474196246e-11	4.4205358985417534e-11
AURKAIP1	0.10435996432895801	4.094618729082747	0.1541009590294127	783.9648888031006	3.404959667116087e-167	2.47427069143769e-165
MRPL20	0.19779643322181226	3.3403537481998713	0.17733094102811078	36.69190468757006	6.904482351947188e-07	1.1733006758431413e-06
SSU72	0.8310227973703095	1.3604938640536914	0.2665292775480147	80.68042595298175	6.046241868246664e-16	1.894571887257579e-15
GNB1	0.340940822602203	0.7096306798886911	0.3497209284295563	126.80945299905034	1.130984435492104e-25	5.714841882652155e-25
FAAP20	0.47655771379506023	1.4036984216913266	0.24661038467835544	55.44554356834851	1.0569433469128392e-10	2.3930200999836684e-10
RER1	0.5747967165643046	0.38963642825204853	0.3846310907918944	8.203517459693103	0.1453703192963156	0.15204599537092367
RPL22	-0.05224966728035666	8.05645193143297	0.14809168024670477	56.602913705661194	6.10546411949427e-11	1.4052697204145182e-10
CAMTA1	0.5426115030932513	0.8463690971239994	0.3245883353402382	62.93360687825225	3.004809665417219e-12	7.579073635415994e-12
PARK7	-0.22910438065797695	3.0789551494380984	0.18889484391289016	75.3465753084165	7.87566935818263e-15	2.36580146468242e-14
ENO1	-1.2200584015174518	3.9676945507988246	0.21476590647979102	225.6166659359369	9.302526371602487e-47	9.72305153634616e-46
TARDBP	0.7484631099961933	0.5149273383219407	0.368958157078453	49.44515622861218	1.7996968867253627e-09	3.736513536248849e-09
SRM	0.1252792769190972	2.8025878950572523	0.1833702593564515	80.97382185430251	5.249069520665791e-16	1.6515629048527828e-15
MAD2L2	-0.29573707216502737	0.45733543133670046	0.37631156835184576	1.8594488382022973	0.8682310549367698	0.8705128711126876
SZRD1	0.6196569531449713	0.47305864107542234	0.3650013660715502	34.641048524908	1.774350396480269e-06	2.924037478432927e-06
SDHB	-1.0173482079168792	0.34475876118973847	0.3887555723492617	11.859859322663397	0.036759315866565515	0.04094504818421823
CAPZB	0.03097255670035639	0.4890791882896947	0.3901455731731207	21.109515746548823	0.0007723590984141349	0.0010125601238659535
MICOS10	0.8700518540069644	2.6869486405618446	0.19848666925020853	52.0759999126858	5.204584623970277e-10	1.1170458700673197e-09
HP1BP3	-0.06547321477165935	0.64826781992671	0.3653291961385547	22.567507098739952	0.00040826363407409755	0.0005498767039691729
CDC42	-0.8837589769529423	0.73121344159911	0.36376611750152943	10.89575327662169	0.053486516691610614	0.058258689843967024
HNRNPR	-0.647469323180007	0.9788697440815188	0.34922313897053525	18.69949037369406	0.0021862056665716374	0.002745802343364871
ID3	-0.31604459655275224	0.9539014903137342	0.3371829209644907	181.39243522284414	2.6980090024739193e-37	2.1113649937308722e-36
RPL11	0.1526532126596261	34.34577880487908	0.10561647532206976	9.356224755945732	0.0956716985401693	0.10209441396664219
SRSF10	0.47260851380021224	0.6478917620107101	0.35854754009676326	17.344210856412246	0.0038912032425818944	0.004800304080986234
SRRM1	0.1737782024763786	2.6368420907970593	0.21610996050813305	37.72124607502337	4.292347606795907e-07	7.451788905541016e-07
STMN1	-0.912297675175094	1.0204533756800644	0.3771024408804003	231.3315759167781	5.543417064755297e-48	6.129894522330857e-47
ZNF593	-0.28342431876309965	0.5620885874333087	0.3665341322297937	29.472583397935523	1.8727154556626024e-05	2.8099938892243177e-05
SH3BGRL3	0.19363483392215872	0.6207603107085046	0.3617855901482189	13.46883644576883	0.01935983819266088	0.02231352951812727
HMGN2	0.23334111713833353	5.281076130934502	0.1622099175361065	74.42314876732053	1.2273978896500631e-14	3.622841740050283e-14
NUDC	-1.25966724094874	1.2792273124975342	0.33067911703726777	71.691704848261	4.554174964279448e-14	1.303878235551677e-13
WASF2	0.8283904294044044	0.8140616573706692	0.3429830196911273	38.59035279940508	2.8711350286789514e-07	5.088678343512288e-07
DNAJC8	-0.7589958053365227	0.8157723536013624	0.3678529580239215	20.688134782309135	0.0009276343662828622	0.0012067945805180288
ATP5IF1	0.037425176984162214	2.5524294811751815	0.22824774298315187	42.29096894785107	5.143416090055704e-08	9.642325495608113e-08
SNHG3	0.4754954127944111	1.4039719942413054	0.2883506485405109	87.3506215706966	2.418798596596251e-17	8.257464560192123e-17
YTHDF2	0.08752712717117958	0.5561973282598666	0.3643489512988323	20.392814029919464	0.0010543917302773323	0.0013647173709950883
ZCCHC17	-0.34277969737522296	0.8372567576055557	0.34607608418759284	19.78075385189004	0.001373809575955683	0.0017514063599902861
PTP4A2	0.6135314539269118	0.6968326813657961	0.3527213616680044	72.99659034582692	2.434936915834074e-14	7.064094550499614e-14
KHDRBS1	0.01950086745314098	0.9426115765491868	0.3422600762431444	49.289506839713795	1.9365366404429535e-09	4.015156132222754e-09
KPNA6	0.572771424123795	0.6390960657797287	0.3624409745779698	97.08732267837877	2.171038922862095e-19	8.324134161526526e-19
TXLNA	0.9663708275877869	0.48834174359550014	0.37560277695836947	36.10805744145091	9.036913050344914e-07	1.5254789065073384e-06
EIF3I	-1.9085552502725864	0.47353319342530825	0.38787372811287335	32.713939490090524	4.289075910337877e-06	6.860723101861216e-06
MARCKSL1	-0.1690260956041872	1.4534241613170171	0.2877889854645473	100.74353488025918	3.684098544330561e-20	1.483359994366342e-19
ZBTB8OS	-0.21561124408091306	0.4939867098179279	0.36948620846228114	22.653303294589932	0.0003931643305790795	0.0005313162398229561
YARS1	0.37070699513046346	0.5200403898155839	0.3749974814877886	16.18482727650553	0.006335724727861404	0.007685465766865265
TMEM54	0.25405304511687626	0.40382096213225943	0.37671150168299256	10.022106047791567	0.07461129876435045	0.08029396467870155
AK2	-0.43995380144961155	0.5915369753329167	0.37059264291255906	19.966108269549295	0.0012681643241905047	0.0016248688150417383
SMIM12	0.05609615157168216	0.4872756888587009	0.36696966459666824	40.530202862431906	1.1673417606315171e-07	2.1257321321285145e-07
SFPQ	-0.3307041730693996	1.0650449368549761	0.33650709441659243	23.700400437533972	0.00024786462447256983	0.00033953448558809833
PSMB2	-0.8774710581426163	0.8927852666281849	0.3639743451268006	179.74521702176753	6.06533778605194e-37	4.651108272118221e-36
CLSPN	1.0205125271349644	1.5273707900515954	0.26389951993980554	70.02854816524996	1.0108674485243618e-13	2.840854008191853e-13
TRAPPC3	0.1410664869858702	0.45847222414145833	0.3725863064903573	15.440836817549098	0.00863579060374064	0.01030353124418156
THRAP3	-1.3078358234802065	0.7464990812875676	0.3739748206460228	115.31160537399956	3.085179160959823e-23	1.4138088287161232e-22
LSM10	0.5865105306246461	0.862247200854355	0.3056723039139613	44.83444360343856	1.567776206184246e-08	3.075098317014344e-08
MRPS15	0.12498908354454219	1.2480326577326726	0.26498858200052144	38.266446517185614	3.335615093309834e-07	5.850745554472193e-07
C1orf122	0.2775082858120564	0.6432383055249068	0.3469999286249947	13.396844620216143	0.019930571068362317	0.022919405765125016
NDUFS5	-0.04369547301077605	3.0816970273925777	0.22138169904032765	204.83585916410811	2.6225940530125557e-42	2.3680938017142957e-41
CAP1	0.7081698187185437	0.6148730473880168	0.35281677916748977	73.83848251512063	1.625334675467701e-14	4.7697321437763684e-14
YBX1	-0.5289207406766846	8.587926693116579	0.13379143463465218	99.04308379331269	8.408329225276285e-20	3.3155324025249644e-19
EBNA1BP2	-0.9362594445678685	0.4889906922335966	0.39437115733528977	100.09762749627771	5.04058265594005e-20	2.0083365882413882e-19
CDC20	-0.9770825315699585	0.4967917579233487	0.41296418322786976	127.1657593065338	9.503530656240038e-26	4.8180690303728565e-25
ATP6V0B	0.14014998306534088	2.075718183039226	0.21580057166925623	158.30942985192087	2.2689595152603116e-32	1.4733754128881853e-31
RPS8	0.036149348640296335	33.59658825411699	0.10661310968922903	69.63176998428389	1.2225212235600368e-13	3.40432004954857e-13
PRDX1	-2.4027763789128884	0.7528909962539302	0.4189178434891219	161.10242425674733	5.762180818046925e-33	3.856617512429652e-32
NASP	-1.0842000479334164	1.2902736324211532	0.3600102786590988	79.72289290592926	9.590139731616283e-16	2.9866435164176427e-15
UQCRH	0.5148354307830273	11.687924127289776	0.11026661636820567	219.6174713070759	1.794362005411784e-45	1.8014450133278831e-44
NRDC	0.25323514440639133	0.7338028190515239	0.3764604269340025	21.28422835006677	0.0007157640610873	0.000940788938173316
MAGOH	-1.0190146192180636	0.3863172717674861	0.42805270093425957	35.18626193403634	1.381198125261733e-06	2.308552397754003e-06
HSPB11	-0.554683356802437	0.42930851580668145	0.37855788541471147	11.658910745951289	0.03977250276994864	0.04404415038239595
MRPL37	-0.34213455526714415	0.6332879889020483	0.35950762251815294	6.320539986185395	0.2762663695082916	0.28427679020205865
DHCR24	0.8545882251626199	0.7455742853945846	0.34542308562475305	143.2304353714262	3.679951972816839e-29	2.09537563825317e-28
USP1	0.0782164541201385	0.5533971898368308	0.36906951362264573	13.64178550381439	0.018052311728517262	0.020917105313376875
