	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ISG15	-0.7382973418290415	0.8069611707602622	0.4061918476153989	58.195232214363386	2.8668547919906604e-11	1.2643989631727595e-10
AURKAIP1	0.00959900784725165	5.024940024720497	0.1560050193732797	516.811679392611	1.8754503385561254e-109	1.5062827455982353e-107
MRPL20	0.005150190813103918	4.306866711565512	0.1831681533838823	15.8714968184795	0.007220695368413854	0.010594981857884173
SSU72	0.10052959480169381	1.9020406501401577	0.2820926661764259	41.07596771955832	9.056996574717913e-08	2.780880638434514e-07
GNB1	-0.02495997794938747	0.9761256123042164	0.3629982471952516	44.271883704250286	2.039751394500852e-08	6.751975331905206e-08
FAAP20	0.37523741847854836	1.7623953592492534	0.2727895487354218	42.30050321228646	5.1206064283034004e-08	1.6279261269981228e-07
RER1	0.20896926095818047	0.5076351125571329	0.37323735788598283	6.505924195294028	0.2600526490007893	0.2830530259452243
RPL22	0.0120446745898095	8.39930032005122	0.14646492383694548	7.763520552685804	0.16975906669395682	0.19033970299410588
CAMTA1	0.9689908746128673	1.0724859821233825	0.34880852636023074	52.577807846553696	4.1061343368193075e-10	1.6275223371392892e-09
PARK7	0.025491400728089867	3.737693018497315	0.19738276127285842	19.365413588935553	0.0016429554499118055	0.0027134789276564244
ENO1	-0.7856851446358374	3.994713197414922	0.20374504894891116	60.9184556330747	7.850082033253673e-12	3.630068237195486e-11
TARDBP	0.4482967317786326	0.6713086643889711	0.36933581592881015	27.873339633834803	3.853366916526794e-05	8.155669784493603e-05
SRM	0.08534915697759633	3.6776823248712724	0.19140093314637993	33.892396706998625	2.5013752057336847e-06	6.340695288952829e-06
MAD2L2	-0.026648258445679487	0.529328019073176	0.3726236710192154	3.4585745773301824	0.6296648840205996	0.6410064129522582
SZRD1	0.36906837075904453	0.6281347822352115	0.36651839701616057	19.611057774892288	0.0014780904199481232	0.0024704994313700284
SDHB	-0.5874033084114675	0.40757389652697984	0.375885997945625	3.6473727412867447	0.6012148115486771	0.6145035515226264
CAPZB	-0.14902282357245367	0.5652257129425454	0.37115234369022143	8.64928504859654	0.1238975841303527	0.14301642464668549
MICOS10	0.6542202661114604	3.4041630916778565	0.21411282884552627	24.466653734620195	0.00017656684837372757	0.0003423646894768847
HP1BP3	0.046091563201163366	0.7640695232374303	0.3691677240390561	12.68446873821722	0.026522058082268696	0.03462160875409926
CDC42	-0.392910947246176	0.9162614593125394	0.3619774521199861	6.889957829625018	0.22895377549624035	0.25153596933568234
HNRNPR	-0.8333027412096842	1.071786804230072	0.3522381374430533	16.92902020875863	0.004636397990368298	0.007096432631195609
ID3	-0.4689881912392972	1.3277054213174049	0.3143880996725262	130.2432688599938	2.1132445152133263e-26	2.559373912869473e-25
RPL11	-0.014091979816862478	37.93487130377802	0.09806821635425317	40.117360635667865	1.414158375531249e-07	4.23982617088015e-07
SRSF10	-0.06559053773874148	0.7744557292747427	0.3657455022641728	7.318696889838975	0.1979967133816916	0.21974035245124465
SRRM1	0.025657625032181004	3.2935077878990504	0.2232681296518432	22.66642856317958	0.00039090356139311576	0.0007186973911878249
STMN1	-0.23288302119858698	0.8769821946820962	0.3557021576798779	35.680847935769634	1.1001533616076722e-06	2.9007559979114203e-06
ZNF593	-0.7041805284037709	0.7359184318667095	0.37347298372158116	20.99852421113883	0.0008105798384589242	0.0014104274042056081
SH3BGRL3	0.11241549264031774	0.7530010399052608	0.36362079479851933	12.151055407892272	0.03277558210410579	0.04206521302848228
HMGN2	0.27637748001897033	6.437427386858556	0.16836059309654297	69.8466491440904	1.1029263072033875e-13	6.142574980994049e-13
NUDC	-0.9765322312996216	1.3384975036837117	0.3238414631848371	20.090438193544287	0.001201821345043991	0.002035493199264296
WASF2	0.5963143367595245	1.0505395146035996	0.3529713538305071	21.535506109348717	0.0006414659686307546	0.0011355882460911038
DNAJC8	-0.45177058385447877	0.9436330580082171	0.3637089560096504	18.267989322397625	0.002628629421152445	0.004235785107369198
ATP5IF1	0.08465308147053993	2.88186063150296	0.23030800286951256	45.778011490994686	1.0077982066218586e-08	3.463738881317469e-08
SNHG3	0.8409630352629734	1.6430730455449618	0.31690057053832316	87.75661054486682	1.9878924894145422e-17	1.4654705018582568e-16
YTHDF2	0.1600941006869596	0.7116515846916861	0.3686093396958352	12.543055957427896	0.028058619367585472	0.03656486178901403
ZCCHC17	-0.7539694894326118	1.1057978427197783	0.34385986071460817	7.516872082795999	0.18494878332042564	0.20615912589260008
PTP4A2	-0.02551769038224339	0.9511192215667039	0.36078460236491733	27.98387354652641	3.666392579526111e-05	7.770715383828951e-05
KHDRBS1	0.0009611249621529685	1.1354168671542986	0.3540586882444014	35.445376056847635	1.2260473342134396e-06	3.2036784794686793e-06
KPNA6	0.8495632335025245	0.9094227783324226	0.3670263206953107	65.93076661844134	7.184132635675793e-13	3.767349279051979e-12
TXLNA	0.33523416023554525	0.6726067682843557	0.37248482110184816	32.09021594744718	5.701797344247672e-06	1.3943818505323635e-05
