	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ISG15	-0.40150476866780505	0.8069611707602622	0.18303146356080205	58.195232214363386	2.8668547919906604e-11	1.2643989631727595e-10
AURKAIP1	-0.005625600959537845	5.024940024720497	0.06834029168080985	516.811679392611	1.8754503385561254e-109	1.5062827455982353e-107
MRPL20	0.05231232438059848	4.306866711565512	0.08098816326864434	15.8714968184795	0.007220695368413854	0.010594981857884173
SSU72	0.15482298778876563	1.9020406501401577	0.12493923827415314	41.07596771955832	9.056996574717913e-08	2.780880638434514e-07
GNB1	0.18265650535420694	0.9761256123042164	0.16499457765431846	44.271883704250286	2.039751394500852e-08	6.751975331905206e-08
FAAP20	0.3041833221881168	1.7623953592492534	0.12057563878318818	42.30050321228646	5.1206064283034004e-08	1.6279261269981228e-07
RER1	0.12750770111190804	0.5076351125571329	0.1688460550923661	6.505924195294028	0.2600526490007893	0.2830530259452243
RPL22	0.049656138712125	8.39930032005122	0.06596806067175352	7.763520552685804	0.16975906669395682	0.19033970299410588
CAMTA1	0.5179251535080912	1.0724859821233825	0.1577114880600586	52.577807846553696	4.1061343368193075e-10	1.6275223371392892e-09
PARK7	-0.006696896602849748	3.737693018497315	0.08749072278751346	19.365413588935553	0.0016429554499118055	0.0027134789276564244
ENO1	-0.5244244990640163	3.994713197414922	0.09177000483310739	60.9184556330747	7.850082033253673e-12	3.630068237195486e-11
TARDBP	0.23673903623560383	0.6713086643889711	0.16746618079421122	27.873339633834803	3.853366916526794e-05	8.155669784493603e-05
SRM	0.08755134278466138	3.6776823248712724	0.08443317354470606	33.892396706998625	2.5013752057336847e-06	6.340695288952829e-06
MAD2L2	-0.0921478859777888	0.529328019073176	0.1687254509169757	3.4585745773301824	0.6296648840205996	0.6410064129522582
SZRD1	0.3272155008305574	0.6281347822352115	0.16583979322007464	19.611057774892288	0.0014780904199481232	0.0024704994313700284
SDHB	-0.1531285366604955	0.40757389652697984	0.17015474181147158	3.6473727412867447	0.6012148115486771	0.6145035515226264
CAPZB	-0.044438420123604626	0.5652257129425454	0.1682280698336663	8.64928504859654	0.1238975841303527	0.14301642464668549
MICOS10	0.36101949799309785	3.4041630916778565	0.0969439949759031	24.466653734620195	0.00017656684837372757	0.0003423646894768847
HP1BP3	0.05550721553893417	0.7640695232374303	0.16736939157302425	12.68446873821722	0.026522058082268696	0.03462160875409926
CDC42	-0.16329601375316158	0.9162614593125394	0.16344626746755025	6.889957829625018	0.22895377549624035	0.25153596933568234
HNRNPR	-0.43355811192593946	1.071786804230072	0.15963805295442704	16.92902020875863	0.004636397990368298	0.007096432631195609
ID3	-0.24393593417865345	1.3277054213174049	0.13719519646489584	130.2432688599938	2.1132445152133263e-26	2.559373912869473e-25
